ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio,hold_float_ratio,hold_change,holder_type
600715.SH,20250430,20250331,四川信托有限公司-稳惠通1号债券投资集合资金信托计划,56564200.0,1.3933,2.1246,0.0,信托公司集合信托计划
600715.SH,20250430,20250331,中国化学工程第十四建设有限公司,53376563.0,1.3147,2.0049,-12200.0,一般企业
000501.SZ,20250430,20250331,武汉汉通投资有限公司,12103274.0,1.5739,1.5753,0.0,投资公司
000501.SZ,20250430,20250331,武汉金融控股(集团)有限公司,13198363.0,1.7163,1.7179,0.0,一般企业
000501.SZ,20250430,20250331,香港中央结算有限公司,27760671.0,3.61,3.6133,14677557.0,一般企业
000501.SZ,20250430,20250331,宁波银行股份有限公司-中泰星元价值优选灵活配置混合型证券投资基金,8931873.0,1.1615,1.1626,0.0,开放式投资基金
601869.SH,20250430,20250331,中国人寿保险股份有限公司-万能-国寿瑞安,2150000.0,0.2837,0.5291,0.0,保险投资组合
600990.SH,20250430,20250331,中电科投资控股有限公司,9036377.0,3.3065,3.3591,0.0,投资公司
600990.SH,20250430,20250331,李松峰,1158700.0,0.424,0.4307,0.0,自然人
600732.SH,20250430,20250331,广发证券股份有限公司,20923604.0,1.1449,1.309,-579797.0,金融机构—证券公司
600715.SH,20250430,20250331,北京城建房地产开发有限公司,79262930.0,1.9524,2.9772,0.0,一般企业
603324.SH,20250430,20250331,上海盛剑科技股份有限公司-2023年员工持股计划,1480800.0,0.9933,0.9933,-602400.0,其他金融产品
838402.BJ,20250429,20250331,北京银行股份有限公司-创金合信北证50成份指数增强型证券投资基金,1844252.0,0.437,0.437,,开放式投资基金
600732.SH,20250430,20250331,交通银行-汇丰晋信动态策略混合型证券投资基金,11403708.0,0.624,0.7134,,开放式投资基金
600990.SH,20250430,20250331,王静玉,1589000.0,0.5814,0.5907,-57100.0,自然人
600732.SH,20250430,20250331,香港中央结算有限公司,39903069.0,2.1833,2.4964,-6761903.0,一般企业
600732.SH,20250430,20250331,徐新喜,26607672.0,1.4559,1.6646,5200000.0,自然人
600715.SH,20250430,20250331,厦门国际信托有限公司-厦门信托-汇金1667号股权收益权集合资金信托计划,151355460.0,3.7281,5.685,0.0,信托公司集合信托计划
600990.SH,20250430,20250331,中电博微电子科技有限公司,115246277.0,42.17,42.8405,0.0,一般企业
600221.SH,20250430,20250331,海南方大航空发展有限公司,4200000000.0,9.7187,12.7766,0.0,一般企业
600643.SH,20250430,20250331,阮海良,9809945.0,0.6158,0.6168,0.0,自然人
600533.SH,20250430,20250331,何小春,5888100.0,0.5608,0.5608,551000.0,自然人
600518.SH,20250430,20250331,博时基金-工商银行-博时-工行-灵活配置5号特定多个客户资产管理计划,79416855.0,0.5728,0.5834,,基金专户理财
600643.SH,20250430,20250331,钱菊芳,9344632.0,0.5865,0.5876,0.0,自然人
600533.SH,20250430,20250331,中国民生银行股份有限公司-金元顺安元启灵活配置混合型证券投资基金,4429600.0,0.4219,0.4219,,开放式投资基金
600391.SH,20250430,20250331,施靖,1047200.0,0.3172,0.3172,223100.0,自然人
601279.SH,20250430,20250331,MORGANSTANLEY&CO.INTERNATIONALPLC.,2348796.0,0.1481,0.1481,-238984.0,一般企业
601279.SH,20250430,20250331,段梓涵,1612900.0,0.1017,0.1017,,自然人
605388.SH,20250430,20250331,王敏,1222980.0,0.2037,0.2037,57600.0,自然人
603721.SH,20250430,20250331,罗华东,962700.0,0.7405,0.7405,-405000.0,自然人
002493.SZ,20250430,20250331,许月娟,96525000.0,0.9533,1.0162,0.0,自然人
002493.SZ,20250430,20250331,华能贵诚信托有限公司-华能信托·荣越威诚集合资金信托计划,50078500.0,0.4946,0.5272,0.0,信托公司集合信托计划
002493.SZ,20250430,20250331,汇安基金-华能信托·嘉月7号单一资金信托-汇安基金汇鑫43号单一资产管理计划,55148287.0,0.5446,0.5806,0.0,信托公司单一证券信托
002493.SZ,20250430,20250331,李水荣,160818750.0,1.5883,1.6931,0.0,自然人
000539.SZ,20250430,20250331,CHINAINTERNATIONALCAPITALCORPORATIONHONGKONGSECURITIESLTD,15266066.0,0.2908,,0.0,金融机构—证券公司
000009.SZ,20250430,20250331,深圳市富安控股有限公司,107767186.0,4.1783,4.2238,-25718130.0,一般企业
000987.SZ,20250430,20250331,香港中央结算有限公司,68971731.0,1.3747,1.3754,-7854195.0,一般企业
000785.SZ,20250430,20250331,天津睿通投资管理合伙企业(有限合伙),92599645.0,1.4871,1.57,-62177000.0,投资公司
000659.SZ,20250430,20250331,黄锦彬,6001000.0,0.4667,0.4667,,自然人
600732.SH,20250430,20250331,上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金,14160341.0,0.7748,0.8859,,开放式投资基金
600990.SH,20250430,20250331,香港中央结算有限公司,1793594.0,0.6563,0.6667,-639357.0,一般企业
600732.SH,20250430,20250331,和谐天明投资管理(北京)有限公司-义乌奇光股权投资合伙企业(有限合伙),168549617.0,9.2224,10.5446,0.0,风险投资公司
600715.SH,20250430,20250331,文投控股股份有限公司破产企业财产处置专用账户,283862223.0,6.9919,10.662,-113502703.0,其他金融产品
600985.SH,20250430,20250331,瑞众人寿保险有限责任公司-传统产品,18444275.0,0.6848,0.6848,,保险投资组合
002030.SZ,20250430,20250331,姜显根,2878700.0,0.2051,0.2051,,自然人
600016.SH,20250430,20250331,东方集团股份有限公司,1280117123.0,2.9238,3.6098,0.0,一般企业
600329.SH,20250430,20250331,MOOMOOFINANCIALSINGAPOREPTE.LTD.,6383085.0,0.8289,,1998025.0,一般企业
600016.SH,20250430,20250331,香港中央结算有限公司,1060567942.0,2.4224,2.9907,-38085650.0,一般企业
600187.SH,20250430,20250331,西藏永冠投资有限公司,35387200.0,2.1928,2.1928,0.0,投资公司
600054.SH,20250430,20250331,招商银行股份有限公司-富兰克林国海恒瑞债券型证券投资基金,3786243.0,0.5191,0.7376,,开放式投资基金
600187.SH,20250430,20250331,姜照柏,100000000.0,6.1966,6.1966,0.0,自然人
601919.SH,20250430,20250331,中国远洋运输有限公司,5924873037.0,37.1193,46.4262,0.0,一般企业
601919.SH,20250430,20250331,中国远洋海运集团有限公司,704746860.0,4.4152,5.5223,0.0,一般企业
601998.SH,20250430,20250331,中国烟草总公司,2584406960.0,4.6444,6.3401,0.0,一般企业
002401.SZ,20250430,20250331,基本养老保险基金一六零五二组合,3812000.0,1.0256,1.0265,-1633600.0,基本养老保险基金
002401.SZ,20250430,20250331,印处讯,1230000.0,0.3309,0.3312,0.0,自然人
002401.SZ,20250430,20250331,江苏银行股份有限公司-诺安积极回报灵活配置混合型证券投资基金,1669540.0,0.4492,0.4496,,开放式投资基金
002401.SZ,20250430,20250331,四川发展证券投资基金管理有限公司-四川资本市场纾困发展证券投资基金合伙企业(有限合伙),1466300.0,0.3945,0.3948,,投资公司
603398.SH,20250430,20250331,邦领国际有限公司,55881348.0,12.8865,12.8865,0.0,一般企业
002242.SZ,20250430,20250331,香港中央结算有限公司,5167081.0,0.6737,0.6748,-391822.0,一般企业
002242.SZ,20250430,20250331,中国太平洋人寿保险股份有限公司-分红-个人分红,3045512.0,0.3971,0.3977,0.0,保险投资组合
002227.SZ,20250430,20250331,高盛公司有限责任公司,1084662.0,0.4377,0.441,,一般企业
002242.SZ,20250430,20250331,上海力鸿企业管理有限公司,384523746.0,50.1324,50.2182,0.0,一般企业
002227.SZ,20250430,20250331,欧华实业有限公司,127003614.0,51.2512,51.6408,0.0,一般企业
002242.SZ,20250430,20250331,中央汇金资产管理有限责任公司,11201233.0,1.4604,1.4629,0.0,资产管理公司
002227.SZ,20250430,20250331,袁庚,1575000.0,0.6356,0.6404,60000.0,自然人
002242.SZ,20250430,20250331,蒋振军,1710100.0,0.223,0.2233,,自然人
002227.SZ,20250430,20250331,王翠,732400.0,0.2956,0.2978,107200.0,自然人
002227.SZ,20250430,20250331,深圳市宁泰科技投资有限公司,1132661.0,0.4571,0.4606,0.0,投资公司
002242.SZ,20250430,20250331,招商银行股份有限公司-南方中证1000交易型开放式指数证券投资基金,2305637.0,0.3006,0.3011,-229700.0,开放式投资基金
000903.SZ,20250430,20250331,程昌发,7038800.0,0.361,0.3666,,自然人
000889.SZ,20250430,20250331,章兆利,7487100.0,0.7997,0.8607,-811900.0,自然人
000987.SZ,20250430,20250331,广州产业投资控股集团有限公司,511826968.0,10.2016,10.2068,0.0,风险投资公司
000987.SZ,20250430,20250331,广州越秀企业集团股份有限公司,159235887.0,3.1738,3.1755,0.0,一般企业
000987.SZ,20250430,20250331,广州越秀集团股份有限公司,2198601036.0,43.8219,43.8441,0.0,一般企业
000987.SZ,20250430,20250331,广州交投私募基金管理有限公司,76790727.0,1.5306,1.5313,0.0,资产管理公司
000903.SZ,20250430,20250331,陈宇,8887700.0,0.4558,0.4628,0.0,自然人
000889.SZ,20250430,20250331,毛瓯越,8368220.0,0.8938,0.962,-8215500.0,自然人
000987.SZ,20250430,20250331,广州地铁集团有限公司,287194633.0,5.7243,5.7272,0.0,一般企业
000987.SZ,20250430,20250331,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,19301912.0,0.3847,0.3849,-1773400.0,开放式投资基金
000987.SZ,20250430,20250331,广州恒运企业集团股份有限公司,586457241.0,11.6891,11.695,0.0,一般企业
600732.SH,20250430,20250331,中国银行股份有限公司-华泰柏瑞中证光伏产业交易型开放式指数证券投资基金,12841204.0,0.7026,0.8034,2581299.0,开放式投资基金
600990.SH,20250430,20250331,中信银行股份有限公司-永赢低碳环保智选混合型发起式证券投资基金,2731953.0,0.9997,1.0155,1115880.0,开放式投资基金
600990.SH,20250430,20250331,仇文勇,1043853.0,0.382,0.388,,自然人
600732.SH,20250430,20250331,义乌市衡英企业管理合伙企业(有限合伙),16392446.0,0.8969,1.0255,0.0,一般企业
600715.SH,20250430,20250331,北京文资文化产业投资中心(有限合伙),74251881.0,1.8289,2.7889,0.0,风险投资公司
600990.SH,20250430,20250331,上海冉钰投资管理中心(有限合伙),2023854.0,0.7406,0.7523,0.0,投资公司
600732.SH,20250430,20250331,陈刚,327979879.0,17.9458,20.5187,0.0,自然人
600715.SH,20250430,20250331,北京文资控股有限公司,379478704.0,9.3471,14.2534,0.0,一般企业
600990.SH,20250430,20250331,嘉实基金-中电科投资控股有限公司-嘉实基金-科汇1号单一资产管理计划,1480440.0,0.5417,0.5503,0.0,基金专户理财
600054.SH,20250430,20250331,中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金,3800000.0,0.521,0.7403,800000.0,开放式投资基金
000987.SZ,20250430,20250331,广州万力集团有限公司,37700047.0,0.7514,0.7518,-5000.0,一般企业
000987.SZ,20250430,20250331,广州市白云出租汽车集团有限公司,28945064.0,0.5769,0.5772,0.0,一般企业
000903.SZ,20250430,20250331,曹建岭,6134251.0,0.3146,0.3194,,自然人
000889.SZ,20250430,20250331,汪训猛,6120000.0,0.6536,0.7036,-1360000.0,自然人
000791.SZ,20250430,20250331,郭昊伦,5745672.0,0.1771,0.359,,自然人
000669.SZ,20250430,20250331,林悦,4560600.0,0.6703,0.6703,0.0,自然人
000837.SZ,20250430,20250331,吴鸣霄,6349500.0,0.6303,0.6303,0.0,自然人
000801.SZ,20250430,20250331,中国建设银行股份有限公司-鹏华中证国防指数型证券投资基金(LOF),2957800.0,0.2892,0.2892,,开放式投资基金
600016.SH,20250430,20250331,同方国信投资控股有限公司,1888530701.0,4.3134,5.3255,0.0,投资公司
600391.SH,20250430,20250331,中国建设银行股份有限公司-长信国防军工量化灵活配置混合型证券投资基金,1985000.0,0.6013,0.6013,,开放式投资基金
600326.SH,20250430,20250331,孟宪芳,3590000.0,0.2713,0.2715,,自然人
600221.SH,20250430,20250331,海南海航商务服务有限公司,517671098.0,1.1979,1.5748,0.0,一般企业
600190.SH,20250430,20250331,严书晨,8330900.0,0.4161,0.4682,0.0,自然人
600376.SH,20250430,20250331,君康人寿保险股份有限公司-万能保险产品,84697445.0,3.2834,3.2834,0.0,保险投资组合
600322.SH,20250430,20250331,重庆国际信托股份有限公司,35164700.0,3.1803,3.1803,0.0,金融机构—信托公司
600376.SH,20250430,20250331,苏州信托有限公司-苏信财富·富诚K1602单一资金信托,67508253.0,2.617,2.617,0.0,信托公司单一证券信托
603668.SH,20250430,20250331,杭州皖翰管理咨询合伙企业(有限合伙),10987650.0,2.1873,2.1873,800000.0,投资公司
603990.SH,20250430,20250331,绵阳皓祥控股有限责任公司,49220145.0,16.0702,16.0702,0.0,一般企业
002347.SZ,20250430,20250331,黄春燕,17075200.0,3.3832,3.4608,0.0,自然人
603668.SH,20250430,20250331,林家兴,4516930.0,0.8992,0.8992,-1607980.0,自然人
002347.SZ,20250430,20250331,李燕红,2079000.0,0.4119,0.4214,,自然人
002347.SZ,20250430,20250331,邹长铃,3530000.0,0.6994,0.7155,,自然人
002347.SZ,20250430,20250331,上海民殷实业有限公司,2029000.0,0.402,0.4112,,一般企业
603990.SH,20250430,20250331,张建文,1997406.0,0.6521,0.6521,,自然人
603668.SH,20250430,20250331,海南北恒私募基金管理中心(有限合伙)-北恒十三期私募证券投资基金,22804540.0,4.5397,4.5397,0.0,其他金融产品
002347.SZ,20250430,20250331,安徽泰尔控股集团有限公司,1866900.0,0.3699,0.3784,0.0,一般企业
002633.SZ,20250430,20250331,董汉英,559500.0,0.373,0.3745,,自然人
002633.SZ,20250430,20250331,MORGANSTANLEY&CO.INTERNATIONALPLC.,536790.0,0.3579,0.3593,,一般企业
002633.SZ,20250430,20250331,张孝飞,738400.0,0.4923,0.4942,,自然人
002633.SZ,20250430,20250331,王小卫,622200.0,0.4148,0.4164,,自然人
002633.SZ,20250430,20250331,裘晗,556500.0,0.371,0.3724,,自然人
603050.SH,20250430,20250331,石家庄市鹿泉区城市建设投资有限公司,9065152.0,2.2476,2.2476,2940049.0,风险投资公司
300326.SZ,20250430,20250331,董凤菊,3802500.0,0.5303,0.5306,-58700.0,自然人
300326.SZ,20250430,20250331,中烨正企(北京)国际投资有限公司-中烨金玉5号私募证券投资基金,6240300.0,0.8703,0.8708,0.0,其他金融产品
360023.SZ,20250430,20250331,INGBANKN.V.,2755013100.0,13.0304,13.0304,0.0,金融机构—银行
360023.SZ,20250430,20250331,北京能源集团有限责任公司,1815551275.0,8.587,8.587,0.0,一般企业
360023.SZ,20250430,20250331,三峡资本控股有限责任公司,452051046.0,2.1381,2.1381,0.0,一般企业
360023.SZ,20250430,20250331,北京市国有资产经营有限责任公司,1927445960.0,9.1162,9.1162,0.0,国资局
000333.SZ,20250430,20250331,中国工商银行股份有限公司-华夏沪深300交易型开放式指数证券投资基金,37937423.0,0.4952,0.5501,-41400.0,开放式投资基金
000333.SZ,20250430,20250331,栗建伟,45591545.0,0.5952,0.661,0.0,自然人
000333.SZ,20250430,20250331,中国证券金融股份有限公司,198145134.0,2.5866,2.8729,0.0,金融机构—证券公司
000333.SZ,20250430,20250331,中国建设银行股份有限公司-易方达沪深300交易型开放式指数发起式证券投资基金,55876743.0,0.7294,0.8102,-23400.0,开放式投资基金
000333.SZ,20250430,20250331,黄健,86140000.0,1.1245,1.2489,0.0,自然人
000333.SZ,20250430,20250331,中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金,79917243.0,1.0433,1.1587,83700.0,开放式投资基金
360033.SZ,20250430,20250331,中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金,344932845.0,0.1172,0.1637,-18931100.0,开放式投资基金
360033.SZ,20250430,20250331,中国建设银行股份有限公司-易方达沪深300交易型开放式指数发起式证券投资基金,241018465.0,0.0819,0.1144,-9976669.0,开放式投资基金
360033.SZ,20250430,20250331,中国证券金融股份有限公司,7941164885.0,2.6975,3.7678,0.0,金融机构—证券公司
360033.SZ,20250430,20250331,中国太平洋人寿保险股份有限公司-中国太平洋人寿股票红利型产品(寿自营)委托投资(长江养老),319000000.0,0.1084,0.1514,0.0,基金专户理财
360033.SZ,20250430,20250331,中央汇金投资有限责任公司,188791906533.0,64.1303,89.5744,0.0,投资公司
360033.SZ,20250430,20250331,香港中央结算(代理人)有限公司,81813484449.0,27.7911,,32084651.0,一般企业
360033.SZ,20250430,20250331,中央汇金资产管理有限责任公司,1810024500.0,0.6148,0.8588,0.0,资产管理公司
360033.SZ,20250430,20250331,香港中央结算有限公司,1365535043.0,0.4639,0.6479,-68221340.0,一般企业
360033.SZ,20250430,20250331,中国工商银行-上证50交易型开放式指数证券投资基金,385731475.0,0.131,0.183,-9400570.0,开放式投资基金
360033.SZ,20250430,20250331,"MUFGBank,Ltd.",520357200.0,0.1768,,0.0,金融机构—银行
603316.SH,20250430,20250331,上海富善投资有限公司-富善投资-安享专享1期私募证券投资基金,1715000.0,0.649,0.649,-101800.0,其他金融产品
360030.SZ,20250430,20250331,益嘉投资有限责任公司,856000000.0,0.3424,,0.0,投资公司
002493.SZ,20250430,20250331,中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金,49789651.0,0.4917,0.5242,-2715100.0,开放式投资基金
601136.SH,20250430,20250331,陈威,2442900.0,0.0894,0.5074,0.0,自然人
601136.SH,20250430,20250331,中国建设银行股份有限公司-易方达沪深300交易型开放式指数发起式证券投资基金,6247189.0,0.2286,1.2975,-262000.0,开放式投资基金
601136.SH,20250430,20250331,中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金,9272868.0,0.3393,1.9259,1312600.0,开放式投资基金
601868.SH,20250430,20250331,HKSCCNOMINEESLIMITED,8438013601.0,20.2393,,-6150.0,一般企业
601136.SH,20250430,20250331,中国银行股份有限公司-嘉实沪深300交易型开放式指数证券投资基金,3944700.0,0.1443,0.8193,-155500.0,开放式投资基金
601136.SH,20250430,20250331,中国工商银行股份有限公司-华夏沪深300交易型开放式指数证券投资基金,4241400.0,0.1552,0.8809,-86000.0,开放式投资基金
601136.SH,20250430,20250331,中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金,8496200.0,0.3108,1.7646,-480800.0,开放式投资基金
002401.SZ,20250430,20250331,交通银行股份有限公司-永赢科技驱动混合型证券投资基金,2791632.0,0.7511,0.7517,,开放式投资基金
603398.SH,20250430,20250331,来丞铭,6418485.0,1.4801,1.4801,0.0,自然人
600322.SH,20250430,20250331,王建林,19178151.0,1.7345,1.7345,9833251.0,自然人
600643.SH,20250430,20250331,上海工商界爱国建设特种基金会,176740498.0,11.0936,11.1133,0.0,公益基金
600533.SH,20250430,20250331,曹慧利,41302356.0,3.9336,3.9336,0.0,自然人
600706.SH,20250430,20250331,肖成柱,863400.0,0.3385,0.3399,,自然人
600580.SH,20250430,20250331,卧龙电气驱动集团股份有限公司-2021年至2023年员工持股计划,2430712.0,0.1866,0.1866,,其他金融产品
600016.SH,20250430,20250331,中国船东互保协会,1324284453.0,3.0247,3.7344,0.0,一般企业
000889.SZ,20250430,20250331,秦皇岛市国有资产经营控股有限公司,16439277.0,1.7558,1.8899,0.0,国资局
000669.SZ,20250430,20250331,许锡龙,20126120.0,2.9579,2.9579,-667600.0,自然人
000785.SZ,20250430,20250331,武汉商联(集团)股份有限公司,103627794.0,1.6642,1.757,0.0,一般企业
002100.SZ,20250430,20250331,新疆畜牧科学院,27499744.0,2.0143,2.0143,0.0,一般企业
601319.SH,20250430,20250331,中国工商银行股份有限公司-华夏沪深300交易型开放式指数证券投资基金,25489400.0,0.0576,0.0718,197800.0,开放式投资基金
002076.SZ,20250430,20250331,吴德红,4000000.0,0.3606,0.3887,,自然人
601319.SH,20250430,20250331,中国建设银行股份有限公司-易方达沪深300交易型开放式指数发起式证券投资基金,37449500.0,0.0847,0.1055,-586700.0,开放式投资基金
601872.SH,20250430,20250331,招商局能源运输股份有限公司回购专用证券账户,55602151.0,0.6828,0.6828,,其他金融产品
002076.SZ,20250430,20250331,戴俊威,20000000.0,1.8032,1.9437,0.0,自然人
002100.SZ,20250430,20250331,北京融元宝通资产管理合伙企业(有限合伙),68754835.0,5.0361,5.0361,0.0,资产管理公司
002100.SZ,20250430,20250331,香港中央结算有限公司,9549955.0,0.6995,0.6995,-1474085.0,一般企业
601319.SH,20250430,20250331,全国社保基金四零二组合,25559600.0,0.0578,0.072,,社保基金、社保机构
002076.SZ,20250430,20250331,广东尚凡资本投资有限公司,21000000.0,1.8934,2.0409,0.0,投资公司
002100.SZ,20250430,20250331,浙商银行股份有限公司-国泰中证畜牧养殖交易型开放式指数证券投资基金,14907956.0,1.092,1.092,-30945.0,开放式投资基金
002100.SZ,20250430,20250331,张海燕,10383191.0,0.7605,0.7605,0.0,自然人
002279.SZ,20250430,20250331,深圳市沃特沃德股份有限公司,4900200.0,0.5667,0.6205,,一般企业
360037.SZ,20250430,20250331,香港中央结算(代理人)有限公司,8287380462.0,18.9286,,793276.0,一般企业
360037.SZ,20250430,20250331,大家人寿保险股份有限公司-传统产品,2843300122.0,6.4942,8.0179,0.0,保险投资组合
360037.SZ,20250430,20250331,大家人寿保险股份有限公司-万能产品,4508984567.0,10.2986,12.7149,0.0,保险投资组合
360037.SZ,20250430,20250331,新希望六和投资有限公司,1828327362.0,4.1759,5.1557,0.0,投资公司
360037.SZ,20250430,20250331,深圳市立业集团有限公司,1966999113.0,4.4927,5.5468,0.0,一般企业
360006.SZ,20250430,20250331,博时基金-工商银行-博时-工行-灵活配置5号特定多个客户资产管理计划,79416855.0,0.5728,0.5834,,基金专户理财
360037.SZ,20250430,20250331,东方集团股份有限公司,1280117123.0,2.9238,3.6098,0.0,一般企业
360037.SZ,20250430,20250331,香港中央结算有限公司,1060567942.0,2.4224,2.9907,-38085650.0,一般企业
360037.SZ,20250430,20250331,同方国信投资控股有限公司,1888530701.0,4.3134,5.3255,0.0,投资公司
360037.SZ,20250430,20250331,中国船东互保协会,1324284453.0,3.0247,3.7344,0.0,一般企业
360037.SZ,20250430,20250331,上海健特生命科技有限公司,1379679587.0,3.1512,3.8906,0.0,一般企业
002756.SZ,20250430,20250331,浙江久立特材科技股份有限公司,38570000.0,7.1545,9.923,0.0,一般企业
002329.SZ,20250430,20250331,东方证券股份有限公司,41029200.0,4.7212,6.2254,-2423200.0,金融机构—证券公司
002329.SZ,20250430,20250331,张婷婷,2031584.0,0.2338,0.3083,,自然人
600221.SH,20250430,20250331,香港中央结算有限公司,521161408.0,1.206,1.5854,,一般企业
600016.SH,20250430,20250331,上海健特生命科技有限公司,1379679587.0,3.1512,3.8906,0.0,一般企业
600376.SH,20250430,20250331,中央汇金资产管理有限责任公司,38410600.0,1.489,1.489,0.0,资产管理公司
600322.SH,20250430,20250331,张仪静,11000000.0,0.9948,0.9948,0.0,自然人
600187.SH,20250430,20250331,宋飞,6269000.0,0.3885,0.3885,,自然人
600322.SH,20250430,20250331,李卫东,12804200.0,1.158,1.158,219800.0,自然人
600187.SH,20250430,20250331,张森红,7683950.0,0.4761,0.4761,1576300.0,自然人
600892.SH,20250430,20250331,陈丙胜,5397300.0,0.9647,0.965,0.0,自然人
600979.SH,20250430,20250331,四川裕嘉阁酒店管理有限公司,18884733.0,1.4968,1.5325,0.0,一般企业
002024.SZ,20250430,20250331,李松强,324988348.0,3.5078,3.5117,4585000.0,自然人
002024.SZ,20250430,20250331,苏宁电器集团有限公司,129448134.0,1.3972,1.3988,0.0,一般企业
002024.SZ,20250430,20250331,苏宁易购集团股份有限公司-第五期员工持股计划,84006415.0,0.9067,0.9077,0.0,其他金融产品
600892.SH,20250430,20250331,周镇科,44306083.0,7.9194,7.9214,0.0,自然人
600706.SH,20250430,20250331,罗杰,501400.0,0.1966,0.1974,,自然人
600533.SH,20250430,20250331,南京栖霞建设集团有限公司,360850600.0,34.3667,34.3667,0.0,一般企业
600376.SH,20250430,20250331,陕西省国际信托股份有限公司-陕国投·汇祥11号定向投资集合资金信托计划,61233681.0,2.3738,2.3738,0.0,信托公司集合信托计划
600683.SH,20250430,20250331,杨建平,4185600.0,0.565,0.565,73300.0,自然人
600391.SH,20250430,20250331,香港中央结算有限公司,3075335.0,0.9316,0.9316,-1404440.0,一般企业
002044.SZ,20250430,20250331,中国银行股份有限公司-华宝中证医疗交易型开放式指数证券投资基金,101882412.0,2.6029,2.631,-171700.0,开放式投资基金
002044.SZ,20250430,20250331,杭州灏月企业管理有限公司,313937797.0,8.0204,8.107,0.0,一般企业
002044.SZ,20250430,20250331,世纪长河科技集团有限公司,104453200.0,2.6685,2.6973,0.0,一般企业
002044.SZ,20250430,20250331,上海麒钧投资中心(有限合伙),125871376.0,3.2157,3.2504,0.0,投资公司
002044.SZ,20250430,20250331,杭州信投信息技术有限公司,195996049.0,5.0072,5.0613,0.0,一般企业
002044.SZ,20250430,20250331,上海天亿资产管理有限公司,233499573.0,5.9654,6.0298,0.0,资产管理公司
600391.SH,20250430,20250331,中国工商银行股份有限公司-景顺长城成长之星股票型证券投资基金,1346700.0,0.4079,0.4079,,开放式投资基金
600272.SH,20250430,20250331,招商证券(香港)有限公司,1131100.0,0.4655,,0.0,金融机构—证券公司
600683.SH,20250430,20250331,宁波市银河综合服务管理中心,4280100.0,0.5778,0.5778,0.0,一般企业
600683.SH,20250430,20250331,田策,5000000.0,0.675,0.675,,自然人
600577.SH,20250430,20250331,铜陵精达特种电磁线股份有限公司-2023年员工持股计划,24550000.0,1.1423,1.1423,0.0,其他金融产品
600683.SH,20250430,20250331,程开武,7154500.0,0.9658,0.9658,10100.0,自然人
600683.SH,20250430,20250331,程少良,116912036.0,15.7823,15.7823,0.0,自然人
600376.SH,20250430,20250331,百年人寿保险股份有限公司-分红保险产品,62660150.0,2.4291,2.4291,0.0,保险投资组合
600580.SH,20250430,20250331,中国国际金融股份有限公司,1996837.0,0.1533,0.1533,,金融机构—证券公司
600683.SH,20250430,20250331,龚万伦,6261850.0,0.8453,0.8453,0.0,自然人
600376.SH,20250430,20250331,北京首都开发控股(集团)有限公司,1215584048.0,47.1236,47.1236,0.0,一般企业
603906.SH,20250430,20250331,HKSCCNOMINEESLIMITED,99995990.0,15.0352,17.6959,0.0,一般企业
002666.SZ,20250430,20250331,徐庆芳,25362584.0,3.2186,5.0657,0.0,自然人
002666.SZ,20250430,20250331,徐团华,69992734.0,8.8823,13.9799,0.0,自然人
002666.SZ,20250430,20250331,徐光昶,5051300.0,0.641,1.0089,0.0,自然人
601390.SH,20250430,20250331,中国工商银行-上证50交易型开放式指数证券投资基金,188002205.0,0.7599,0.9182,-5000400.0,开放式投资基金
002188.SZ,20250430,20250331,李红民,1425800.0,0.4359,0.554,,自然人
601390.SH,20250430,20250331,中国铁路工程集团有限公司,11623119890.0,46.9775,55.9649,0.0,一般企业
002186.SZ,20250430,20250331,羊丰,3489800.0,1.137,1.1386,,自然人
601390.SH,20250430,20250331,中央汇金资产管理有限责任公司,230435700.0,0.9314,1.1255,0.0,资产管理公司
601390.SH,20250430,20250331,中国证券金融股份有限公司,619264325.0,2.5029,3.0245,0.0,金融机构—证券公司
601390.SH,20250430,20250331,国新发展投资管理有限公司,742605892.0,3.0014,3.6269,0.0,投资公司
601390.SH,20250430,20250331,HKSCCNOMINEESLIMITED,4175663801.0,16.8769,,164930055.0,一般企业
300211.SZ,20250430,20250331,齐宗旭,4000000.0,1.3161,1.3401,0.0,自然人
300211.SZ,20250430,20250331,章建刚,1520400.0,0.5002,0.5094,,自然人
300211.SZ,20250430,20250331,张建平,1217670.0,0.4006,0.408,,自然人
300211.SZ,20250430,20250331,北京理享家私募基金管理有限公司-理享家定增尊享一号私募证券投资基金,2000000.0,0.658,0.6701,0.0,其他金融产品
300211.SZ,20250430,20250331,端木潇漪,1240000.0,0.408,0.4154,,自然人
300211.SZ,20250430,20250331,王育贤,3720100.0,1.224,1.2463,0.0,自然人
601328.SH,20250430,20250331,香港上海汇丰银行有限公司,14135636613.0,19.0346,,0.0,金融机构—银行
